tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,postal code,year,month,birth year,gender
331,01/11/2020 01:09:34,01/11/2020 01:15:06,456,Graham and Parks School – Linnaean St at Walker St,42.3829443,-71.12449831,181,Huron Ave At Vassal Lane,42.38165061,-71.13426981,4396,Subscriber,,2020,11,,
772,01/11/2020 01:10:04,01/11/2020 01:22:56,227,Silber Way,42.349496,-71.10057592,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,3870,Customer,94087,2020,11,,
693,01/11/2020 01:10:43,01/11/2020 01:22:17,185,Third at Binney,42.36544486,-71.08277142,381,Inman Square at Springfield St.,42.37438409,-71.10015746,2136,Subscriber,2143,2020,11,,
562,01/11/2020 01:10:56,01/11/2020 01:20:18,59,Chinatown Gate Plaza,42.351356,-71.059367,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,3143,Customer,,2020,11,,
373,01/11/2020 01:11:46,01/11/2020 01:17:59,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,5746,Subscriber,2139,2020,11,,
181,01/11/2020 01:11:56,01/11/2020 01:14:58,360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,5726,Subscriber,3087,2020,11,,
774,01/11/2020 01:12:51,01/11/2020 01:25:46,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,2025,Subscriber,2139,2020,11,,
1149,01/11/2020 01:12:55,01/11/2020 01:32:04,227,Silber Way,42.349496,-71.10057592,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,4509,Customer,94087,2020,11,,
452,01/11/2020 01:13:46,01/11/2020 01:21:19,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,19,Park Dr at Buswell St,42.347241,-71.105301,5381,Customer,,2020,11,,
229,01/11/2020 01:13:54,01/11/2020 01:17:44,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,2712,Subscriber,48105,2020,11,,
209,01/11/2020 01:14:17,01/11/2020 01:17:46,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,3716,Subscriber,21209,2020,11,,
292,01/11/2020 01:14:52,01/11/2020 01:19:45,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,2482,Subscriber,2139,2020,11,,
556,01/11/2020 01:15:05,01/11/2020 01:24:21,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,227,Silber Way,42.349496,-71.10057592,3163,Customer,,2020,11,,
501,01/11/2020 01:15:49,01/11/2020 01:24:10,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,227,Silber Way,42.349496,-71.10057592,5943,Customer,2459,2020,11,,
866,01/11/2020 01:16:25,01/11/2020 01:30:51,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,417,Columbus Ave at W. Canton St,42.34474225,-71.07648162,3685,Customer,2118,2020,11,,
380,01/11/2020 01:16:53,01/11/2020 01:23:14,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,4660,Subscriber,2138,2020,11,,
1143,01/11/2020 01:16:57,01/11/2020 01:36:01,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,5462,Subscriber,2446,2020,11,,
541,01/11/2020 01:17:30,01/11/2020 01:26:31,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36912158,-71.11638672,149,175 N Harvard St,42.363796,-71.129164,3013,Customer,92211,2020,11,,
1294,01/11/2020 01:17:34,01/11/2020 01:39:08,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,2211,Customer,,2020,11,,
1367,01/11/2020 01:17:45,01/11/2020 01:40:32,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,5022,Subscriber,2138,2020,11,,
502,01/11/2020 01:18:03,01/11/2020 01:26:26,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36912158,-71.11638672,149,175 N Harvard St,42.363796,-71.129164,4972,Customer,10022,2020,11,,
1249,01/11/2020 01:18:22,01/11/2020 01:39:12,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,3676,Customer,,2020,11,,
963,01/11/2020 01:19:06,01/11/2020 01:35:10,364,Tremont St at Northampton St,42.3388956,-71.08149976,412,Washington St at Peters Park,42.34303291,-71.0668873,2065,Customer,80526,2020,11,,
932,01/11/2020 01:19:25,01/11/2020 01:34:58,364,Tremont St at Northampton St,42.3388956,-71.08149976,412,Washington St at Peters Park,42.34303291,-71.0668873,4209,Customer,80640,2020,11,,
3032,01/11/2020 01:20:25,01/11/2020 02:10:58,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,2118,Subscriber,10580,2020,11,,
2914,01/11/2020 01:22:02,01/11/2020 02:10:36,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,5788,Customer,10580,2020,11,,
2075,01/11/2020 01:22:13,01/11/2020 01:56:48,331,Huntington Ave at Mass Art,42.33658555,-71.09886996,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,4023,Subscriber,2115,2020,11,,
768,01/11/2020 01:22:21,01/11/2020 01:35:09,202,Grove Hall Library - 41 Geneva Ave,42.30791,-71.080952,272,Shawmut T Stop,42.292917,-71.06575,5720,Subscriber,2124,2020,11,,
2343,01/11/2020 01:23:00,01/11/2020 02:02:04,408,Edgerly Education Center,42.38717463,-71.08714389,149,175 N Harvard St,42.363796,-71.129164,5219,Subscriber,2116,2020,11,,
2345,01/11/2020 01:23:16,01/11/2020 02:02:21,408,Edgerly Education Center,42.38717463,-71.08714389,149,175 N Harvard St,42.363796,-71.129164,3738,Subscriber,2134,2020,11,,
557,01/11/2020 01:23:53,01/11/2020 01:33:11,81,Chinatown T Stop,42.352409,-71.062679,63,Dorchester Ave at Gillette Park,42.34404051,-71.05737627,4350,Customer,2038,2020,11,,
573,01/11/2020 01:23:55,01/11/2020 01:33:29,81,Chinatown T Stop,42.352409,-71.062679,63,Dorchester Ave at Gillette Park,42.34404051,-71.05737627,5453,Customer,2038,2020,11,,
2278,01/11/2020 01:24:23,01/11/2020 02:02:22,408,Edgerly Education Center,42.38717463,-71.08714389,149,175 N Harvard St,42.363796,-71.129164,6024,Customer,6903,2020,11,,
1487,01/11/2020 01:25:17,01/11/2020 01:50:05,415,Stuart St at Berkeley St,42.34954403,-71.07242074,354,Washington St at Egremont Rd,42.34286835,-71.14127841,5048,Customer,2135,2020,11,,
389,01/11/2020 01:25:57,01/11/2020 01:32:26,11,Longwood Ave at Binney St,42.338629,-71.1065,342,Boylston St at Jersey St,42.34465063,-71.09732501,5896,Subscriber,2215,2020,11,,
415,01/11/2020 01:26:08,01/11/2020 01:33:03,5,Northeastern University - North Parking Lot,42.341814,-71.090179,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,4888,Subscriber,1810,2020,11,,
2144,01/11/2020 01:26:22,01/11/2020 02:02:06,408,Edgerly Education Center,42.38717463,-71.08714389,149,175 N Harvard St,42.363796,-71.129164,3345,Subscriber,2134,2020,11,,
872,01/11/2020 01:27:25,01/11/2020 01:41:57,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,99,Wilson Square,42.38567579,-71.11412136,4101,Subscriber,2143,2020,11,,
242,01/11/2020 01:29:14,01/11/2020 01:33:16,6,Cambridge St at Joy St,42.36125722,-71.06528744,459,Canal St at Causeway St,42.36530095,-71.06092191,4403,Customer,,2020,11,,
208,01/11/2020 01:29:37,01/11/2020 01:33:06,57,Massachusetts Ave at Columbus Ave,42.33949454,-71.08020781,39,Washington St at Rutland St,42.3385146,-71.07404083,4052,Subscriber,2116,2020,11,,
2165,01/11/2020 01:30:20,01/11/2020 02:06:25,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,3603,Customer,2115,2020,11,,
868,01/11/2020 01:31:06,01/11/2020 01:45:35,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,5,Northeastern University - North Parking Lot,42.341814,-71.090179,2801,Customer,28211,2020,11,,
821,01/11/2020 01:31:11,01/11/2020 01:44:52,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,5,Northeastern University - North Parking Lot,42.341814,-71.090179,3783,Customer,28211,2020,11,,
932,01/11/2020 01:31:56,01/11/2020 01:47:29,360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,2486,Customer,2136,2020,11,,
651,01/11/2020 01:33:24,01/11/2020 01:44:16,151,Surface Rd at India St,42.358155,-71.052163,64,Congress St at Sleeper St,42.3510045,-71.04930013,2315,Customer,2210,2020,11,,
297,01/11/2020 01:34:51,01/11/2020 01:39:48,35,Arch St at Franklin St,42.35533502,-71.05822917,49,Stuart St at Charles St,42.351146,-71.066289,2078,Subscriber,2114,2020,11,,
894,01/11/2020 01:35:33,01/11/2020 01:50:27,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,141,Kendall Street,42.36356016,-71.08216792,3239,Subscriber,2139,2020,11,,
1621,01/11/2020 01:35:36,01/11/2020 02:02:37,362,Columbia Rd at Tierney Community Center,42.33023071,-71.05060093,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,6386,Customer,2127,2020,11,,
1163,01/11/2020 01:36:04,01/11/2020 01:55:27,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,6299,Subscriber,2139,2020,11,,
450,01/11/2020 01:36:28,01/11/2020 01:43:58,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,3463,Subscriber,2120,2020,11,,
473,01/11/2020 01:38:21,01/11/2020 01:46:14,177,University Park,42.36264779,-71.10006094,141,Kendall Street,42.36356016,-71.08216792,6247,Subscriber,2139,2020,11,,
467,01/11/2020 01:38:30,01/11/2020 01:46:18,177,University Park,42.36264779,-71.10006094,141,Kendall Street,42.36356016,-71.08216792,5259,Subscriber,2142,2020,11,,
479,01/11/2020 01:39:14,01/11/2020 01:47:14,177,University Park,42.36264779,-71.10006094,179,MIT Vassar St,42.35560121,-71.10394478,3386,Subscriber,2139,2020,11,,
848,01/11/2020 01:39:25,01/11/2020 01:53:33,54,Tremont St at West St,42.354979,-71.063348,185,Third at Binney,42.36544486,-71.08277142,2015,Subscriber,2215,2020,11,,
386,01/11/2020 01:39:50,01/11/2020 01:46:17,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,107,Ames St at Main St,42.3625,-71.08822,5350,Subscriber,2142,2020,11,,
957,01/11/2020 01:40:39,01/11/2020 01:56:36,54,Tremont St at West St,42.354979,-71.063348,141,Kendall Street,42.36356016,-71.08216792,4084,Customer,2139,2020,11,,
1116,01/11/2020 01:40:54,01/11/2020 01:59:30,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,372,Boylston St at Exeter St,42.34958942,-71.07946779,2244,Customer,2138,2020,11,,
1098,01/11/2020 01:41:12,01/11/2020 01:59:31,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,4899,Subscriber,2114,2020,11,,
699,01/11/2020 01:41:56,01/11/2020 01:53:35,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,446,700 Commonwealth Ave.,42.34960945,-71.10391524,6162,Customer,11725,2020,11,,
687,01/11/2020 01:42:22,01/11/2020 01:53:50,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,446,700 Commonwealth Ave.,42.34960945,-71.10391524,5857,Customer,10028,2020,11,,
1188,01/11/2020 01:42:29,01/11/2020 02:02:18,362,Columbia Rd at Tierney Community Center,42.33023071,-71.05060093,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,2556,Customer,2113,2020,11,,
285,01/11/2020 01:42:43,01/11/2020 01:47:29,177,University Park,42.36264779,-71.10006094,179,MIT Vassar St,42.35560121,-71.10394478,4152,Subscriber,2139,2020,11,,
881,01/11/2020 01:45:17,01/11/2020 01:59:59,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,6,Cambridge St at Joy St,42.36125722,-71.06528744,5328,Subscriber,2114,2020,11,,
360,01/11/2020 01:47:26,01/11/2020 01:53:27,185,Third at Binney,42.36544486,-71.08277142,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,3551,Customer,2114,2020,11,,
1623,01/11/2020 01:48:10,01/11/2020 02:15:13,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,446,700 Commonwealth Ave.,42.34960945,-71.10391524,5667,Customer,6461,2020,11,,
4138,01/11/2020 01:49:40,01/11/2020 02:58:39,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,19,Park Dr at Buswell St,42.347241,-71.105301,3096,Customer,20016,2020,11,,
2017,01/11/2020 01:51:40,01/11/2020 02:25:17,195,Child St at North St,42.37150494,-71.07249312,195,Child St at North St,42.37150494,-71.07249312,5133,Customer,2141,2020,11,,
434,01/11/2020 01:53:59,01/11/2020 02:01:13,39,Washington St at Rutland St,42.3385146,-71.07404083,61,Boylston St at Fairfield St,42.348762,-71.082383,6420,Subscriber,2116,2020,11,,
1255,01/11/2020 01:54:18,01/11/2020 02:15:14,159,S Huntington Ave at Heath St,42.32760387,-71.1108917,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,1953,Customer,14472,2020,11,,
1242,01/11/2020 01:54:22,01/11/2020 02:15:04,159,S Huntington Ave at Heath St,42.32760387,-71.1108917,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,2198,Customer,14472,2020,11,,
1193,01/11/2020 01:55:04,01/11/2020 02:14:57,159,S Huntington Ave at Heath St,42.32760387,-71.1108917,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,3037,Subscriber,14472,2020,11,,
1176,01/11/2020 01:55:37,01/11/2020 02:15:13,159,S Huntington Ave at Heath St,42.32760387,-71.1108917,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,3466,Customer,8536,2020,11,,
429,01/11/2020 01:56:02,01/11/2020 02:03:11,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,141,Kendall Street,42.36356016,-71.08216792,6235,Subscriber,2142,2020,11,,
423,01/11/2020 01:56:05,01/11/2020 02:03:08,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,141,Kendall Street,42.36356016,-71.08216792,2553,Subscriber,10028,2020,11,,
414,01/11/2020 01:56:13,01/11/2020 02:03:08,386,Sennott Park Broadway at Norfolk Street,42.36860524,-71.09930186,141,Kendall Street,42.36356016,-71.08216792,2541,Subscriber,2142,2020,11,,
622,01/11/2020 01:58:17,01/11/2020 02:08:40,446,700 Commonwealth Ave.,42.34960945,-71.10391524,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,2533,Subscriber,94618,2020,11,,
534,01/11/2020 01:59:37,01/11/2020 02:08:31,156,Somerville Hospital,42.39044949,-71.1085595,77,Somerville City Hall,42.386844,-71.09812,4133,Customer,2143,2020,11,,
557,01/11/2020 02:04:14,01/11/2020 02:13:32,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,5443,Subscriber,2139,2020,11,,
758,01/11/2020 02:05:03,01/11/2020 02:17:41,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,6332,Subscriber,2114,2020,11,,
468,01/11/2020 02:07:34,01/11/2020 02:15:23,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,19,Park Dr at Buswell St,42.347241,-71.105301,4883,Subscriber,2215,2020,11,,
280,01/11/2020 02:09:53,01/11/2020 02:14:33,185,Third at Binney,42.36544486,-71.08277142,117,Binney St / Sixth St,42.36608797,-71.08633604,3737,Subscriber,2139,2020,11,,
538,01/11/2020 02:10:04,01/11/2020 02:19:02,195,Child St at North St,42.37150494,-71.07249312,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,2419,Subscriber,2141,2020,11,,
264,01/11/2020 02:10:06,01/11/2020 02:14:30,185,Third at Binney,42.36544486,-71.08277142,117,Binney St / Sixth St,42.36608797,-71.08633604,2209,Subscriber,2141,2020,11,,
2329,01/11/2020 02:11:21,01/11/2020 02:50:11,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,470,Union St at Herrick Rd – Newton Centre Green Line,42.32956868,-71.19367272,3060,Subscriber,12804,2020,11,,
696,01/11/2020 02:11:39,01/11/2020 02:23:15,122,Burlington Ave at Brookline Ave,42.345733,-71.100694,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,4377,Customer,,2020,11,,
2162,01/11/2020 02:12:19,01/11/2020 02:48:21,6,Cambridge St at Joy St,42.36125722,-71.06528744,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,5582,Customer,11373,2020,11,,
2153,01/11/2020 02:12:39,01/11/2020 02:48:32,6,Cambridge St at Joy St,42.36125722,-71.06528744,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,4079,Customer,11373,2020,11,,
246,01/11/2020 02:13:22,01/11/2020 02:17:29,19,Park Dr at Buswell St,42.347241,-71.105301,33,Kenmore Square,42.348706,-71.097009,5381,Subscriber,2215,2020,11,,
499,01/11/2020 02:13:38,01/11/2020 02:21:58,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,195,Child St at North St,42.37150494,-71.07249312,5470,Subscriber,,2020,11,,
1432,01/11/2020 02:14:37,01/11/2020 02:38:30,63,Dorchester Ave at Gillette Park,42.34404051,-71.05737627,6,Cambridge St at Joy St,42.36125722,-71.06528744,4350,Customer,,2020,11,,
1370,01/11/2020 02:14:38,01/11/2020 02:37:29,63,Dorchester Ave at Gillette Park,42.34404051,-71.05737627,6,Cambridge St at Joy St,42.36125722,-71.06528744,3980,Customer,,2020,11,,
463,01/11/2020 02:14:49,01/11/2020 02:22:33,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,195,Child St at North St,42.37150494,-71.07249312,4734,Subscriber,25121,2020,11,,
648,01/11/2020 02:14:59,01/11/2020 02:25:48,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,446,700 Commonwealth Ave.,42.34960945,-71.10391524,2486,Subscriber,1420,2020,11,,
537,01/11/2020 02:15:01,01/11/2020 02:23:58,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,71,Conway Park - Somerville Avenue,42.383405,-71.107593,5459,Customer,2143,2020,11,,
1152,01/11/2020 02:19:22,01/11/2020 02:38:35,446,700 Commonwealth Ave.,42.34960945,-71.10391524,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,5857,Customer,2215,2020,11,,
627,01/11/2020 02:22:20,01/11/2020 02:32:47,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,3554,Subscriber,2139,2020,11,,
158,01/11/2020 02:22:48,01/11/2020 02:25:26,139,Dana Park,42.36178044,-71.10809952,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,4702,Subscriber,2139,2020,11,,
1574,01/11/2020 02:25:36,01/11/2020 02:51:50,331,Huntington Ave at Mass Art,42.33658555,-71.09886996,331,Huntington Ave at Mass Art,42.33658555,-71.09886996,5946,Subscriber,2115,2020,11,,
284,01/11/2020 02:27:45,01/11/2020 02:32:30,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2341,Subscriber,2215,2020,11,,
253,01/11/2020 02:27:51,01/11/2020 02:32:04,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5959,Subscriber,2139,2020,11,,
287,01/11/2020 02:28:04,01/11/2020 02:32:51,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,3922,Subscriber,2139,2020,11,,
1412,01/11/2020 02:28:18,01/11/2020 02:51:50,331,Huntington Ave at Mass Art,42.33658555,-71.09886996,331,Huntington Ave at Mass Art,42.33658555,-71.09886996,3817,Customer,,2020,11,,
115,01/11/2020 02:30:44,01/11/2020 02:32:39,19,Park Dr at Buswell St,42.347241,-71.105301,19,Park Dr at Buswell St,42.347241,-71.105301,4883,Subscriber,10801,2020,11,,
533,01/11/2020 02:34:15,01/11/2020 02:43:09,446,700 Commonwealth Ave.,42.34960945,-71.10391524,404,Mass Ave T Station,42.34135616,-71.08336953,6158,Subscriber,1420,2020,11,,
651,01/11/2020 02:34:29,01/11/2020 02:45:20,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,2419,Subscriber,2139,2020,11,,
605,01/11/2020 02:35:31,01/11/2020 02:45:37,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,3957,Customer,2143,2020,11,,
