tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,year,month
1018,01/12/2019 08:06:02,01/12/2019 08:23:00,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5815,Customer,1971,2,2019,12
1998,01/12/2019 08:08:48,01/12/2019 08:42:07,272,Shawmut T Stop,42.292917,-71.06575,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,6090,Subscriber,1967,1,2019,12
736,01/12/2019 08:10:00,01/12/2019 08:22:16,161,W Broadway at D St,42.3391085,-71.0514432,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,2194,Subscriber,1992,1,2019,12
1267,01/12/2019 08:10:35,01/12/2019 08:31:43,115,Porter Square Station,42.387995,-71.119084,234,Broadway at Central St,42.3951715,-71.09850592,4744,Subscriber,1988,1,2019,12
225,01/12/2019 08:11:12,01/12/2019 08:14:58,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5971,Subscriber,1991,1,2019,12
339,01/12/2019 08:12:01,01/12/2019 08:17:40,39,Washington St at Rutland St,42.3385146,-71.07404083,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,3343,Subscriber,1981,1,2019,12
1004,01/12/2019 08:14:20,01/12/2019 08:31:04,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,372,Boylston St at Exeter St,42.34958942,-71.07946779,5452,Subscriber,1989,1,2019,12
193,01/12/2019 08:15:34,01/12/2019 08:18:47,124,Curtis Hall - South St at Centre St,42.309054,-71.11543,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,2503,Subscriber,1992,1,2019,12
186,01/12/2019 08:16:00,01/12/2019 08:19:07,117,Binney St / Sixth St,42.36608797,-71.08633604,398,75 Binney St,42.36550729,-71.0801376,3533,Subscriber,1974,2,2019,12
887,01/12/2019 08:16:03,01/12/2019 08:30:51,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,3648,Customer,1969,0,2019,12
292,01/12/2019 08:17:03,01/12/2019 08:21:56,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2485,Subscriber,1996,1,2019,12
1115,01/12/2019 08:17:48,01/12/2019 08:36:24,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,330,30 Dane St,42.38100143,-71.10402523,5343,Subscriber,1992,2,2019,12
248,01/12/2019 08:18:12,01/12/2019 08:22:21,214,Airport T Stop - Bremen St at Brooks St,42.3740832,-71.03274185,214,Airport T Stop - Bremen St at Brooks St,42.3740832,-71.03274185,4055,Customer,1969,0,2019,12
274,01/12/2019 08:18:24,01/12/2019 08:22:58,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,4705,Subscriber,1992,1,2019,12
356,01/12/2019 08:19:00,01/12/2019 08:24:57,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2520,Subscriber,1990,1,2019,12
704,01/12/2019 08:19:47,01/12/2019 08:31:31,346,Cleveland Circle,42.33554308,-71.1506152,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,5595,Subscriber,1993,1,2019,12
1737,01/12/2019 08:21:03,01/12/2019 08:50:01,433,Centre St at Parkway YMCA,42.28277901,-71.15728851,273,Forest Hills,42.300923,-71.114249,4067,Subscriber,1980,1,2019,12
244,01/12/2019 08:23:55,01/12/2019 08:28:00,149,175 N Harvard St,42.363796,-71.129164,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,5398,Subscriber,1989,1,2019,12
1486,01/12/2019 08:26:07,01/12/2019 08:50:53,124,Curtis Hall - South St at Centre St,42.309054,-71.11543,337,Roslindale Village - South St,42.287072,-71.127754,2918,Subscriber,1987,1,2019,12
990,01/12/2019 08:26:14,01/12/2019 08:42:45,58,Mugar Way at Beacon St,42.35553628,-71.0728687,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,2572,Subscriber,1986,2,2019,12
298,01/12/2019 08:27:36,01/12/2019 08:32:35,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5810,Subscriber,1996,1,2019,12
400,01/12/2019 08:34:08,01/12/2019 08:40:49,33,Kenmore Square,42.348706,-71.097009,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,3909,Customer,1989,2,2019,12
532,01/12/2019 08:37:20,01/12/2019 08:46:13,327,Main St at Thompson Sq,42.37487847,-71.06383499,236,Assembly Square T,42.39223284,-71.07746601,2243,Subscriber,1993,1,2019,12
994,01/12/2019 08:38:52,01/12/2019 08:55:26,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,329,Washington St at Myrtle St,42.380998,-71.08721308,3429,Customer,1983,0,2019,12
978,01/12/2019 08:38:59,01/12/2019 08:55:18,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,329,Washington St at Myrtle St,42.380998,-71.08721308,5221,Subscriber,1989,1,2019,12
1191,01/12/2019 08:39:49,01/12/2019 08:59:40,121,W Broadway at Dorchester St,42.33595898,-71.046229,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,4508,Subscriber,1963,1,2019,12
86,01/12/2019 08:41:28,01/12/2019 08:42:55,185,Third at Binney,42.36544486,-71.08277142,189,Kendall T,42.36242784,-71.08495474,5993,Subscriber,1974,1,2019,12
1275,01/12/2019 08:42:16,01/12/2019 09:03:31,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,3710,Customer,1995,1,2019,12
684,01/12/2019 08:43:21,01/12/2019 08:54:45,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,356,Charlestown Navy Yard,42.37412455,-71.054812,2607,Customer,1985,2,2019,12
878,01/12/2019 08:45:07,01/12/2019 08:59:45,407,Craigie at Summer St,42.38363402,-71.10855814,107,Ames St at Main St,42.3625,-71.08822,5501,Customer,1969,0,2019,12
653,01/12/2019 08:45:45,01/12/2019 08:56:38,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,331,Huntington Ave at Mass Art,42.33658555,-71.09886996,2346,Subscriber,1998,1,2019,12
895,01/12/2019 08:45:52,01/12/2019 09:00:47,381,Inman Square at Springfield St.,42.37438409,-71.10015746,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,3827,Subscriber,1989,2,2019,12
758,01/12/2019 08:46:59,01/12/2019 08:59:37,141,Kendall Street,42.36356016,-71.08216792,370,Dartmouth St at Newbury St,42.35096144,-71.07782811,4016,Subscriber,1987,2,2019,12
342,01/12/2019 08:47:28,01/12/2019 08:53:11,98,Warren St at Chelsea St,42.371848,-71.060292,182,Museum of Science,42.36769018,-71.07116282,5576,Subscriber,1974,2,2019,12
282,01/12/2019 08:47:53,01/12/2019 08:52:35,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5810,Subscriber,1996,1,2019,12
200,01/12/2019 08:48:37,01/12/2019 08:51:57,177,University Park,42.36264779,-71.10006094,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2650,Subscriber,1988,1,2019,12
663,01/12/2019 08:49:30,01/12/2019 09:00:34,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,5938,Subscriber,2000,1,2019,12
316,01/12/2019 08:49:41,01/12/2019 08:54:58,191,Tappan St at Brookline Hills MBTA,42.33209606,-71.12845883,86,Brookline Village - Station Street at MBTA,42.33274392,-71.11626681,4939,Subscriber,1973,1,2019,12
1251,01/12/2019 08:50:26,01/12/2019 09:11:18,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,3561,Subscriber,1953,1,2019,12
1484,01/12/2019 08:50:27,01/12/2019 09:15:11,405,Sydney St at Carson St,42.32039374,-71.05355408,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,2358,Customer,1995,1,2019,12
926,01/12/2019 08:50:40,01/12/2019 09:06:07,409,Elm St at White St,42.38952436,-71.1169414,318,Ames St at Broadway,42.3636929,-71.0875672,4074,Subscriber,1996,1,2019,12
2539,01/12/2019 08:50:57,01/12/2019 09:33:17,282,Stony Brook T Stop,42.316966,-71.104374,71,Conway Park - Somerville Avenue,42.383405,-71.107593,4822,Customer,1990,2,2019,12
451,01/12/2019 08:51:33,01/12/2019 08:59:05,179,MIT Vassar St,42.35560121,-71.10394478,189,Kendall T,42.36242784,-71.08495474,5606,Subscriber,1984,1,2019,12
427,01/12/2019 08:52:33,01/12/2019 08:59:41,6,Cambridge St at Joy St,42.36121165,-71.0653062,345,Park Plaza at Charles St S.,42.35182807,-71.06781138,4173,Subscriber,1988,1,2019,12
297,01/12/2019 08:52:49,01/12/2019 08:57:47,282,Stony Brook T Stop,42.316966,-71.104374,131,Jackson Square T Stop,42.32293117,-71.10014141,3130,Subscriber,1982,2,2019,12
1093,01/12/2019 08:52:54,01/12/2019 09:11:07,381,Inman Square at Springfield St.,42.37438409,-71.10015746,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,5889,Subscriber,1993,2,2019,12
1923,01/12/2019 08:53:16,01/12/2019 09:25:20,341,Roslindale Village - Washington St,42.28630716,-71.12820532,124,Curtis Hall - South St at Centre St,42.309054,-71.11543,5371,Subscriber,1987,1,2019,12
417,01/12/2019 08:53:52,01/12/2019 09:00:50,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,3942,Subscriber,1999,1,2019,12
458,01/12/2019 08:55:16,01/12/2019 09:02:55,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5863,Subscriber,1999,1,2019,12
570,01/12/2019 08:56:19,01/12/2019 09:05:50,86,Brookline Village - Station Street at MBTA,42.33274392,-71.11626681,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,3784,Subscriber,1973,1,2019,12
567,01/12/2019 08:56:21,01/12/2019 09:05:49,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2670,Subscriber,1998,2,2019,12
830,01/12/2019 08:56:43,01/12/2019 09:10:33,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,42,Boylston St at Arlington St,42.3525878,-71.06764905,3445,Subscriber,1989,1,2019,12
530,01/12/2019 08:57:52,01/12/2019 09:06:43,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,6081,Subscriber,1979,2,2019,12
818,01/12/2019 08:58:05,01/12/2019 09:11:44,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,3232,Subscriber,1987,2,2019,12
402,01/12/2019 08:58:36,01/12/2019 09:05:19,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,150,State Street at Channel Center,42.344137,-71.052608,4979,Subscriber,1990,1,2019,12
5205,01/12/2019 08:59:35,01/12/2019 10:26:20,4,Tremont St at E Berkeley St,42.345392,-71.069616,4,Tremont St at E Berkeley St,42.345392,-71.069616,5282,Customer,1990,1,2019,12
1066,01/12/2019 09:00:10,01/12/2019 09:17:57,344,Commonwealth Ave at Chiswick Rd,42.34024645,-71.15168806,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3335,Subscriber,1994,1,2019,12
549,01/12/2019 09:00:28,01/12/2019 09:09:38,236,Assembly Square T,42.39223284,-71.07746601,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,5749,Subscriber,1992,2,2019,12
61,01/12/2019 09:00:54,01/12/2019 09:01:56,197,MLK Blvd at Washington St,42.32143814,-71.09126061,197,MLK Blvd at Washington St,42.32143814,-71.09126061,3769,Subscriber,1961,2,2019,12
328,01/12/2019 09:01:07,01/12/2019 09:06:35,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2168,Subscriber,2000,1,2019,12
1223,01/12/2019 09:01:19,01/12/2019 09:21:43,175,Brighton Center - Washington St at Cambridge St,42.34894857,-71.15027189,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777,5984,Customer,1976,1,2019,12
603,01/12/2019 09:01:34,01/12/2019 09:11:37,82,Beacon St at Tappan St,42.3382668,-71.13894682,233,St Mary's,42.34619708,-71.10728681,5795,Subscriber,1991,1,2019,12
1797,01/12/2019 09:01:54,01/12/2019 09:31:52,273,Forest Hills,42.300923,-71.114249,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,4067,Subscriber,1980,1,2019,12
501,01/12/2019 09:02:10,01/12/2019 09:10:32,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,189,Kendall T,42.36242784,-71.08495474,4070,Subscriber,1995,1,2019,12
227,01/12/2019 09:02:22,01/12/2019 09:06:09,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2691,Subscriber,1999,1,2019,12
1197,01/12/2019 09:02:23,01/12/2019 09:22:20,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,399,Shawmut Ave at Oak St W,42.34854543,-71.06559185,4432,Customer,2002,1,2019,12
431,01/12/2019 09:02:42,01/12/2019 09:09:54,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,57,Massachusetts Ave at Columbus Ave,42.34054262,-71.08138848,2364,Subscriber,1985,1,2019,12
722,01/12/2019 09:03:31,01/12/2019 09:15:34,197,MLK Blvd at Washington St,42.32143814,-71.09126061,159,S Huntington Ave at Heath St,42.32760387,-71.1108917,4434,Subscriber,1961,2,2019,12
183,01/12/2019 09:03:56,01/12/2019 09:06:59,414,Discovery Park - 30 Acorn Park Drive,42.39790817,-71.14797131,183,Alewife MBTA at Steel Place,42.39558846,-71.14260614,3896,Subscriber,1989,2,2019,12
494,01/12/2019 09:05:26,01/12/2019 09:13:40,179,MIT Vassar St,42.35560121,-71.10394478,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5339,Subscriber,1986,2,2019,12
266,01/12/2019 09:05:46,01/12/2019 09:10:13,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3882,Subscriber,1995,1,2019,12
445,01/12/2019 09:07:38,01/12/2019 09:15:04,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5762,Subscriber,1988,1,2019,12
225,01/12/2019 09:07:39,01/12/2019 09:11:25,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,334,Mass Ave at Hadley/Walden,42.39120972,-71.12260755,3393,Subscriber,1988,1,2019,12
1006,01/12/2019 09:08:19,01/12/2019 09:25:06,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,3222,Subscriber,1996,1,2019,12
908,01/12/2019 09:08:32,01/12/2019 09:23:40,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3160,Subscriber,1990,1,2019,12
187,01/12/2019 09:09:20,01/12/2019 09:12:28,121,W Broadway at Dorchester St,42.33595898,-71.046229,119,South Boston Library - 646 E Broadway,42.335741,-71.03877,2751,Subscriber,1995,1,2019,12
1583,01/12/2019 09:09:34,01/12/2019 09:35:58,415,Stuart St at Berkeley St,42.34954403,-71.07242074,81,Chinatown T Stop,42.352409,-71.062679,5314,Customer,1977,1,2019,12
88,01/12/2019 09:10:36,01/12/2019 09:12:05,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,4705,Subscriber,1959,1,2019,12
804,01/12/2019 09:10:46,01/12/2019 09:24:11,99,Wilson Square,42.38567579,-71.11412136,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6065,Subscriber,1991,2,2019,12
501,01/12/2019 09:10:46,01/12/2019 09:19:07,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,403,Marion St at Harvard St,42.33978053,-71.1213335,5147,Subscriber,1963,1,2019,12
429,01/12/2019 09:11:01,01/12/2019 09:18:11,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,107,Ames St at Main St,42.3625,-71.08822,4157,Subscriber,1996,1,2019,12
626,01/12/2019 09:12:04,01/12/2019 09:22:31,149,175 N Harvard St,42.363796,-71.129164,377,Perry Park,42.37927325,-71.10341903,3523,Subscriber,1968,1,2019,12
1864,01/12/2019 09:12:49,01/12/2019 09:43:54,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,81,Chinatown T Stop,42.352409,-71.062679,3561,Subscriber,1953,1,2019,12
1268,01/12/2019 09:13:28,01/12/2019 09:34:37,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,58,Mugar Way at Beacon St,42.35553628,-71.0728687,2393,Subscriber,1959,1,2019,12
304,01/12/2019 09:13:40,01/12/2019 09:18:44,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,5162,Subscriber,1953,1,2019,12
1014,01/12/2019 09:13:54,01/12/2019 09:30:48,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,5313,Subscriber,1948,1,2019,12
249,01/12/2019 09:15:55,01/12/2019 09:20:05,139,Dana Park,42.36178044,-71.10809952,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,2206,Subscriber,1991,2,2019,12
329,01/12/2019 09:15:56,01/12/2019 09:21:26,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,4767,Subscriber,1991,1,2019,12
391,01/12/2019 09:15:57,01/12/2019 09:22:28,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,189,Kendall T,42.36242784,-71.08495474,3847,Subscriber,1994,1,2019,12
1086,01/12/2019 09:16:46,01/12/2019 09:34:53,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,177,University Park,42.36264779,-71.10006094,4824,Subscriber,1988,1,2019,12
486,01/12/2019 09:19:24,01/12/2019 09:27:30,139,Dana Park,42.36178044,-71.10809952,107,Ames St at Main St,42.3625,-71.08822,5581,Subscriber,1989,1,2019,12
1425,01/12/2019 09:21:11,01/12/2019 09:44:56,279,Williams St at Washington St,42.306539,-71.107669,26,Washington St at Waltham St,42.34155985,-71.06886953,3037,Subscriber,1973,1,2019,12
211,01/12/2019 09:23:25,01/12/2019 09:26:57,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,5337,Subscriber,1984,2,2019,12
357,01/12/2019 09:24:06,01/12/2019 09:30:04,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,39,Washington St at Rutland St,42.3385146,-71.07404083,5307,Subscriber,1981,1,2019,12
819,01/12/2019 09:25:19,01/12/2019 09:38:58,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,415,Stuart St at Berkeley St,42.34954403,-71.07242074,5220,Subscriber,1966,1,2019,12
179,01/12/2019 09:26:53,01/12/2019 09:29:52,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5291,Subscriber,1993,2,2019,12
1001,01/12/2019 09:27:13,01/12/2019 09:43:54,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,6142,Subscriber,1993,1,2019,12
797,01/12/2019 09:27:28,01/12/2019 09:40:46,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,5762,Subscriber,1977,1,2019,12
371,01/12/2019 09:27:35,01/12/2019 09:33:46,442,Hyde Park Ave at Walk Hill St,42.29606705,-71.116012,124,Curtis Hall - South St at Centre St,42.309054,-71.11543,2727,Subscriber,1991,2,2019,12
358,01/12/2019 09:28:01,01/12/2019 09:33:59,98,Warren St at Chelsea St,42.371848,-71.060292,47,Cross St at Hanover St,42.362811,-71.056067,6048,Subscriber,1965,1,2019,12
180,01/12/2019 09:28:17,01/12/2019 09:31:18,19,Park Dr at Buswell St,42.347241,-71.105301,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,2518,Subscriber,1993,1,2019,12
743,01/12/2019 09:28:36,01/12/2019 09:40:59,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,6097,Subscriber,1977,1,2019,12
275,01/12/2019 09:28:56,01/12/2019 09:33:31,197,MLK Blvd at Washington St,42.32143814,-71.09126061,56,Dudley Square - Bolling Building,42.32984299,-71.08386572,5583,Subscriber,1985,1,2019,12
553,01/12/2019 09:29:48,01/12/2019 09:39:02,47,Cross St at Hanover St,42.362811,-71.056067,345,Park Plaza at Charles St S.,42.35182807,-71.06781138,6040,Subscriber,1978,1,2019,12
472,01/12/2019 09:29:49,01/12/2019 09:37:42,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5925,Subscriber,1998,1,2019,12
351,01/12/2019 09:30:05,01/12/2019 09:35:57,57,Massachusetts Ave at Columbus Ave,42.34054262,-71.08138848,415,Stuart St at Berkeley St,42.34954403,-71.07242074,5418,Subscriber,1981,2,2019,12
644,01/12/2019 09:31:24,01/12/2019 09:42:08,329,Washington St at Myrtle St,42.380998,-71.08721308,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,4374,Customer,1983,0,2019,12
625,01/12/2019 09:31:45,01/12/2019 09:42:10,329,Washington St at Myrtle St,42.380998,-71.08721308,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,5272,Subscriber,1989,1,2019,12
1836,01/12/2019 09:32:40,01/12/2019 10:03:16,329,Washington St at Myrtle St,42.380998,-71.08721308,206,Government Center - Cambridge St at Court St,42.35980252,-71.05960783,2625,Customer,1969,0,2019,12
1836,01/12/2019 09:32:46,01/12/2019 10:03:22,329,Washington St at Myrtle St,42.380998,-71.08721308,206,Government Center - Cambridge St at Court St,42.35980252,-71.05960783,3429,Customer,1969,0,2019,12
266,01/12/2019 09:32:55,01/12/2019 09:37:21,112,Clarendon Hill at Broadway,42.406302,-71.132446,100,Davis Square,42.396969,-71.123024,2596,Subscriber,1993,1,2019,12
2096,01/12/2019 09:34:23,01/12/2019 10:09:19,66,Commonwealth Ave at Griggs St,42.34922469,-71.13275303,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,2414,Subscriber,1973,2,2019,12
1617,01/12/2019 09:34:37,01/12/2019 10:01:34,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,5167,Customer,1969,0,2019,12
332,01/12/2019 09:34:44,01/12/2019 09:40:16,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,54,Tremont St at West St,42.354979,-71.063348,4125,Subscriber,1962,1,2019,12
